Channel,Duration,Recovered,Start,End,Category,Subs_start,Activity_start,Views_start
UCymkeaJJDAoAG77dcL3FTKQ,35,False,157,192,People & Blogs,10485.921296296296,2,670733.2314814815
UCCFyrGXeMesF37oNjWWrE-w,20,False,201,221,Music,126069.41666666669,2,17667433.458333332
UClZJC9WXGp2U-55nV3Fjj4w,10,True,224,234,People & Blogs,41683.17447916666,1,2722541.161458333
UC6f2Gz7W78foUMs3WmAVRQA,15,True,202,217,Music,38333.802083333336,1,10838996.223958334
UCjrS2e71_DBRULCiYmu7PHw,8,True,236,244,Music,31778.46153846154,0,3982518.769230769
UC7m7KruKShW5xbwUTnU7toQ,8,True,239,247,Film and Animation,28194.03125,3,5986843.786458332
UCCfF0zeFpUuvDJOz7pmQwlA,22,False,147,169,Gaming,92280.03645833331,1,5233540.635416667
UCKP6_j0cCf46Q7JUymZYNXg,23,False,189,212,Entertainment,297300.125,2,29353340.0
UCSavbCuXmMyRzN0mjwB1uEQ,12,True,185,197,Entertainment,39872.875,1,17285939.75
UCGWuY190ugIgD4CUWi8_alw,9,True,136,145,Music,11703.166666666664,0,1020205.3333333336
UCb9BhQGRxiVIjhOzM19RnTw,15,True,193,208,Music,12891.421296296296,0,2907120.1481481483
UCwl_ulBUe8TPTuqklwCO_5w,9,True,122,131,Sports,24735.0,1,25218484.375
UCgaWA_cr10ouUZDKDN4qa-Q,27,False,167,194,Howto & Style,43861.5,1,470538.0
UC0fKx65vjbTJmazwXSPMw8g,18,False,214,232,People & Blogs,16577.0,0,4108876.0
UCvcicMJf-S7hGFYcIU8ebxg,30,False,209,239,People & Blogs,10327.231481481482,5,3148389.837962963
UC_WkAwomkllO-zW1_CWLM8Q,18,False,186,204,Film and Animation,161397.05729166663,0,65820297.72916666
UCIzMFolnxMFrY-RBm5eH-Gg,8,True,158,166,Sports,4150.115740740741,17,1730045.2870370368
UC3x3aPLpC8QW5hYg83wmGaQ,9,True,137,146,Film and Animation,126798.5,0,237729070.75
UCyZA5Ysa33gA89sCdWJQojQ,11,True,170,181,Gaming,1513992.875,0,324219003.375
UCoocSWvjhQemkn3FwsZXtjQ,33,False,120,153,Music,50219.75,3,337825.25
UC8KCGnqoW1SXM00dwEHCPIw,19,False,225,244,Music,486289.25,11,210368053.875
UCXEu4TbjZO8zen9aS_trgRA,17,False,178,195,Gaming,21799.0,10,4169604.6
UCo4CrqhIV_tSOGdDWfVyCsg,18,False,171,189,Music,73924.0,0,7515475.0
UCtTSRGY7Oksm-FZs_dtt_-Q,14,True,227,241,Gaming,17673.266203703704,0,13740966.171296297
UCtKpS2ulQm4ZD1gffqxXV8A,14,True,220,234,Gaming,50816.0,1,5332201.5
UCw7FkXsC00lH2v2yB5LQoYA,9,True,189,198,Gaming,2666353.5,15,705294837.25
UCm0k-Y5bgCTD_Fze5XDoTEw,10,True,168,178,Gaming,11424.866108786611,0,1520208.30125523
UCoPV9C0yhD9JS4UqC8sBWcg,19,False,227,246,Gaming,21550.5625,0,6450645.25
UC2Noe4HnCwY77Vu-HjrjkRA,17,False,161,178,Gaming,360553.02083333326,0,25366615.43229167
UCbox_SKKDQhAJJnxv0O8i6g,16,False,112,128,Gaming,504.97916666666674,0,13157.598958333336
UCgIx3Fg2hv9yDdL7XuCZfhw,27,False,118,145,Gaming,3580.0,1,110682.625
UCN34WNGYXgOqkJ5M3R7BByQ,9,True,221,230,Pets & Animals,270503.6178010471,0,88956491.07853404
UCnciA_RZVjq9DMvx1KB625Q,15,True,183,198,People & Blogs,47871.125,0,18496949.625
UC-5LNANFKTC1DOkuhbeq6OQ,32,False,170,202,Howto & Style,495291.375,0,215514011.5
UC6vqnq50z4LxGDgTyQAop9Q,19,False,186,205,Science & Technology,105130.0,2,65097123.0
UCI4I6ldZ0jWe7vXpUVeVcpg,11,True,153,164,Entertainment,4591871.848958333,0,725667563.703125
UC0uF3UqWbYlRAuXEXnFhAaA,21,False,168,189,Howto & Style,26471.60209424084,0,21764486.94764398
UCSGcKeHV4hbJWNoyuKMfOeA,36,False,110,146,Entertainment,44371.046875,12,6669892.59375
UCtFp7CCkycbNtxOftDNJYHQ,11,True,156,167,Gaming,4583.75,0,2937230.25
UCzpmmzp7KnAqZsdA4YgkIcQ,9,True,84,93,Comedy,18018.25,0,986369.0
UCvvpSbDd_iOkCf8PhQyE8jw,21,False,164,185,Gaming,51219.453125,1,8376289.609375
UCzapmZBVUy-RoaXXNO3vGtg,13,True,120,133,Music,57783.25,0,140428066.25
UC5i12NLB49sDBjG38BO_ePg,16,False,161,177,Entertainment,17691.578703703704,1,905256.1574074072
UCD9UkxpIo5W16Ou3eo4eZbA,24,False,93,117,Sports,15309.3125,37,14830600.869791664
UC1-NjhhTHt7vcBw6OTtZqhQ,20,False,213,233,Gaming,227828.25,7,44999539.177083336
UCh_Gy1UyvCV5pFZDMGMRqaA,8,True,199,207,Music,36951.36979166666,4,7058255.536458332
UCFgCCNpQ2ctibUjoxPy5O7A,51,False,147,198,Music,171399.88541666663,0,79052872.71354167
UCUn6h43w3K7nRYfnZ2B9IGQ,43,False,186,229,Music,185138.0,0,139213900.5
UCJKseNmNY21zVIxc5Cl5PAQ,13,True,147,160,Entertainment,419179.1875,1,27825641.984375
UC9mydNqI82d7jlBWsxaYoJg,8,True,194,202,Gaming,16521.1,7,1711956.0
UCR-rgt14t-CzK0K6j0apPWg,9,True,193,202,Gaming,10781.5,3,507987.0
UCyee8AQyV6g2SGwRjghFb_g,16,False,113,129,Howto & Style,173024.33854166663,3,5439730.40625
UC9qxrmVzOWsw5dg9LDn3KuQ,14,True,193,207,Entertainment,47534.625,1,8115048.125
UCIecPXF3ktkGkwiOjRoB_AQ,11,True,140,151,People & Blogs,68268.625,0,28456103.90913393
UCs8FY0Xz-ibgINp5o3iqo6Q,19,False,186,205,People & Blogs,691108.8229166665,0,328107117.3958333
UCcDC6kQcOgMw1fNTwgiBn_Q,14,True,218,232,Science & Technology,64201.10416666666,0,3215031.135416666
UC2AiGypIok7TBQy3KpkW0Fw,18,False,219,237,Sports,20839.41884816754,2,8836382.32460733
UC0_EEH4gmK42pGSPvPSTN4g,20,False,199,219,Gaming,12530.635416666664,3,2345111.307291666
UCihUdHCTzIpcS4WwJAUNsQw,12,True,210,222,Music,15051.369791666664,0,2485607.739583333
UC1lLA-i2atTyYcysXrfTP0Q,16,False,231,247,Education,16236.35576923077,0,4281304.147435897
UCeR0UpnpUxFZg-3-2UlzyaQ,8,True,214,222,Entertainment,34518.671875,6,12053265.369791664
UCT9hQjZgNc5MGJzfJE_edmA,12,True,177,189,Howto & Style,4628.75,2,802031.625
UC0hy7TcR1gGD8nQBqrF2FaA,21,False,114,135,Sports,76670.52083333331,158,86886463.93229167
UCYOhtLCGYCzKJlMwldV7wvw,18,False,106,124,People & Blogs,8672.96875,1,326432.61458333326
UCuACQmW04T3v9Mz_1_suFYw,17,False,196,213,Music,128881.2,0,15563185.3
UC0bYIJcwAclP9gqFyxoh1Og,9,True,102,111,Gaming,13248.611111111111,10,2495436.0324074067
UCcLOCrX06g2xEVvhpqw3jRQ,35,False,186,221,People & Blogs,22769.4,3,1587472.2
UCY_wPnc5xrvPekvHpLAvZvQ,14,True,205,219,Gaming,224201.203125,55,107953521.78645831
UCOnDQEpyHG6xTec2nJDHJ2g,33,False,213,246,People & Blogs,18424.0,13,563542.75
UCJrvnTIpolml4mkDQmBYn3g,12,True,175,187,Comedy,187.0,0,17088.0
UCqY_LnGBqLRgKSjJynx4PCQ,20,False,210,230,Howto & Style,16170.760416666664,1,2206048.697916666
UCFkjRL-k_H6H0Tbc-wrTUfg,16,False,184,200,Entertainment,103149.375,0,22037876.625
UCNQ7290PJ6jEibsNBRtpGfQ,27,False,209,236,Gaming,22873.435185185182,7,6830308.912037037
UCf5IlxtHK_I-X8LcxmgyEDQ,11,True,147,158,Film and Animation,2296.421875,0,1477491.703125
UCOHBVUV8aDg4tQiHnUqi_QA,8,True,187,195,Gaming,214293.0,17,65005309.0
UCXEA5cYzPAZ_AnQkcB83waA,12,True,100,112,Gaming,1133.2369791666667,8,24178.05208333333
UCoHaBkoTU82qj57ukIN9OwA,21,False,151,172,Howto & Style,10225.229166666666,1,265763.88541666674
UCqFltCZc4UN77q2BgeIoY9g,19,False,123,142,Music,4810.800925925926,1,889471.3564814816
UCeeLtw94a7FWoJJVtir0cWw,11,True,160,171,Gaming,115534.33333333331,0,49024933.54166666
UCJY7aiuKBKJ0c-NtPDPnF7g,42,False,204,246,Comedy,63779.25,0,4097234.364583334
UCYnkPGPqLy7PgVixfY7hqrg,21,False,157,178,Entertainment,574.2447916666666,0,129872.421875
UC8ZdaxC19sGDnU0OGzXISIQ,8,True,105,113,Howto & Style,60728.77604166666,8,8373443.546875
UCaT7Fs-uJ5lSazQAAZHE_NA,16,False,231,247,Entertainment,417765.75,1,72741380.625
UCeV044aMOywwd2MNdraa7QA,27,False,180,207,People & Blogs,1920.5,1,378028.5
UCjQPvBpufV1QKsWJexClLsQ,13,True,188,201,Music,13314.722222222224,0,1029390.847222222
UCityQM41pM2PchmqbpawEIQ,19,False,175,194,Music,615437.0,0,1183183.0
UCDatBjNBkcWM-xIFQTa212A,24,False,217,241,Travel & Events,197293.625,0,46778883.921875
UCcLfVTPgQhfd3WxoyKp7fLg,10,True,133,143,Howto & Style,33854.0,1,1636068.5
UCYXO6qDL14MdHw8rRzKK1vw,20,False,205,225,People & Blogs,12172.598958333336,0,3334420.239583333
UC_Xd4K_Z3SjWv6K5LfAcQTg,14,True,132,146,Entertainment,71813.25,4,23911810.75
UCYkXsiSerUoIqayxAgrcowQ,11,True,235,246,People & Blogs,239996.0,3,13226536.0
UCobROWMVVN12KEuE2tXBNGg,16,False,107,123,Entertainment,29918.25,5,8725179.041666666
UCr07AO154oDH8q5leeViSsg,17,False,178,195,People & Blogs,52030.0,1,8279352.0
UCLxiD6KvSpoIebaJAQR2nHw,10,True,169,179,Music,12.0,0,2712635.529761905
UCrfp2bGOuiyhBpxMt_nmsCQ,24,False,211,235,Entertainment,55687.71354166666,2,3317429.671875
UCGMrGpMw4nD4nMqARuEF3SQ,32,False,214,246,People & Blogs,179027.5,0,12189038.75
UCcu65ocEWfvvX7W93n8fagg,9,True,228,237,Entertainment,80562.75,0,4699578.25
UCCAN0CE__DgF0J2NQ0Rc7aQ,8,True,213,221,Gaming,96672.0,5,5228502.3125
UCSJ1eeTmGHqhU8YfDKi-b2w,19,False,188,207,Howto & Style,73069.75,1,1477828.25
UCA1ec0gaYwHJzrMa0sHgPrQ,17,False,222,239,People & Blogs,74148.0,1,45585744.0
UC7BOoqJwTf5vhQSbWiLLM0Q,10,True,214,224,Gaming,51248.526785714275,10,8923985.107142856
UCwJXm0rfUP-9g_foY3mZ0fw,19,False,106,125,Howto & Style,59440.19270833334,1,1263211.567708333
UCh1SwIsWVTA-xy3tHPzE2NQ,14,True,172,186,Film and Animation,39404.0,0,10095879.0
UCXhII4jM81mfUh6fHfP2aWw,16,False,166,182,Entertainment,200873.70157068063,3,13048692.528795812
UCtddpfbeVnY6Plg5ZfVh0KQ,25,False,101,126,Howto & Style,9038.223958333334,4,422107.47395833326
UCghlnFEl1LB7SKx1r6lM1Ug,14,True,183,197,Gaming,27768.5,0,3304989.0
UCGUWmLftOYRNIuQsFNrgkog,9,True,157,166,Howto & Style,6079.0,0,270285.05263157893
UCRFwOpfAcO2xav-7gXhHjAQ,15,True,123,138,Pets & Animals,14757.125,0,1124211.375
UCxWmd532Yf1Rm5UtsHaJjEA,34,False,147,181,Gaming,13398.140625,3,399775.4375
UCM7BvevZQUDsXkqGINBhWlA,18,False,225,243,Film and Animation,12490.214285714286,5,3099070.2142857136
UCddRAbatv2lfi3jQ09B-QCw,10,True,168,178,Gaming,115.62303664921464,2,2664.539267015706
UCgekfYdC8faLU8KUT62tMoQ,12,True,199,211,People & Blogs,9231.148148148148,2,1747995.1712962962
UCTjCA3p8WejL-B7Gdrtao7A,44,False,163,207,Gaming,9542.2,0,3233786.2
UCkrZTHKzE-VnEmGaONflm4w,22,False,159,181,Gaming,11366.888888888889,0,4213245.222222222
UCk2s_j0cbkWy7bXRV3NLfZQ,22,False,133,155,People & Blogs,11155.777777777776,3,10558548.333333334
UC4vFTRsvBvj_SeU29OBdXpw,11,True,185,196,Howto & Style,13911.075,0,1178959.041666667
UCVmmXBoehu-6wJUDP-3HaHw,17,False,225,242,Comedy,25495.545454545456,2,1713552.7272727273
UC2VPercMWj638ZKac4X9xdQ,11,True,224,235,Music,29126.222222222223,0,5324547.0
UCFAUyAsydT57gwoMbeLBsNA,34,False,212,246,News & Politics,68932.83796296296,7,11315727.657407409
UCwPLGZTmhvc9QcdjeF_Rr2w,18,False,158,176,Travel & Events,7099.473958333332,3,14404790.760416664
UCESk_gNVflzSVaGhxmqBVfQ,12,True,222,234,Entertainment,125727.875,2,2453203.25
UCxtwcPVhVNg6CyrwRZlmsrw,18,False,217,235,News & Politics,32588.79166666667,4,7096506.208333332
UCTjqo_3046IXFFGZ_M5jedA,15,True,192,207,People & Blogs,561526.625,3,51250247.625
UCXRXt8Ze9S_dW6Xy_vP-7gw,10,True,229,239,Film and Animation,85169.0,1,29898670.66666667
UCE1OEA0mziDw3w9v-acgC3A,13,True,211,224,People & Blogs,89540.45833333331,16,9901701.6875
UCBs789M7G21lwDHb9DeL5pg,10,True,122,132,Nonprofits & Activism,17655.5,6,1582109.0
UC94y8WJThuyMH_uDie6c_CA,8,True,155,163,Gaming,41026.286458333336,18,7002625.135416668
UC4OVDgYz58HnAJYTtdLxadQ,17,False,156,173,Entertainment,2492.078703703704,0,374936.712962963
UCe___Px-AMqOGtvA-pioQXg,15,True,124,139,Entertainment,959.4010416666664,1,124616.74479166669
UCsS-VhIn0x0nIuGQsKdVFkw,8,True,125,133,Howto & Style,391760.5,2,22248293.5
UCeNhHgTE36tTQkJsjPaPwnA,20,False,136,156,People & Blogs,889933.0,1,39250024.125
UCzT96R0-jBTklRHKaDepxJg,16,False,194,210,Gaming,13247.363636363636,0,1745918.7272727273
UCJYxrxnPLiiAhJyVW3xK6QQ,58,False,185,243,Entertainment,80463.5,1,8763927.75
UCoziFm3M4sHDq1kkx0UwtRw,22,False,200,222,Entertainment,3389589.072916666,2,335113055.4583333
UCFqmcAvY-lLQHJcfOHJavGQ,11,True,199,210,Gaming,104973.78645833331,14,20355592.265625
UC9ZQYIa5fX_Pf75508JtPBg,14,True,172,186,Gaming,120351.0,1,12452010.0
UCCYuYoFvSfNZusr7N8wm0Hg,10,True,117,127,People & Blogs,127503.0,3,5673437.0
UCwcuLrTyxEGKq21fGXdLb6A,28,False,215,243,People & Blogs,184659.02604166663,0,51447047.375
UCWxOoHxaWXT5a_uu5hoZrEw,10,True,199,209,Comedy,20390.16145833333,0,3579706.557291666
UCnCJaprfvWipqo6qiaREjLw,19,False,175,194,Music,66860.375,0,2130108.125
UCXJscayh5BT8m2ZVFQSdeVw,19,False,175,194,Music,11083.0,0,1929357.0
UCMr2O-3SbntIOJaEuGNBJvw,17,False,182,199,Gaming,25572.875,7,4718738.25
UCj3cF-UHR1oSXLOMA52oHBA,18,False,199,217,Travel & Events,19946.571428571428,0,11504003.976958524
UCooP_xfVhgfNEfJ2FCJO9gg,19,False,190,209,Howto & Style,16716.25,0,961735.0
UC8D47Pv6mdRHgzIzxsy-q3w,11,True,222,233,Gaming,10434.0,11,1048188.0
UC4dqLAF7yT-_DqeYisQ001w,19,False,175,194,Music,1372534.875,1,722912830.875
UCBza-oDKEaRps26VQOHJ35g,21,False,218,239,Film and Animation,593771.0,0,45201944.83333334
UCvLKMtbcMlJiv9XTXcPZAmQ,11,True,143,154,Gaming,177.0,9,10183.0
UC8l4P6qZNLV0ApCExQrwhhA,11,True,175,186,Gaming,47950.0,0,3277936.0
UC1kI8ayQzLnvo_ZEDnNrirA,32,False,215,247,Music,1628817.5,5,154147034.0
UCzd_MLszn8PYqc5Hq56qtOA,21,False,160,181,News & Politics,35048.802083333336,5,4062585.619791666
UCxQLh_TJvRNYXk4oyG85LnQ,14,True,137,151,People & Blogs,35395.302083333336,2,5086771.354166667
UCTWhZ5vHIsNL7go5LYHV4HA,18,False,87,105,Entertainment,14928.526041666664,0,2880333.494791666
UCj_N3fxUI_X-yzB5a7209hA,11,True,208,219,Howto & Style,303058.625,0,18425543.67708333
UCBdlMn0Ih1xAiGFNzwXQzeA,25,False,184,209,Autos & Vehicles,16709.119791666668,0,2679430.072916666
UCx6Ef7s2vdc8EhdJ_uLSKAQ,25,False,136,161,Gaming,2146.555555555556,2,194242.33333333328
UCj9DfRCLcjY9mFk29b2YyKw,14,True,227,241,Howto & Style,472397.75,3,36297256.5
UCRvqbNvO49VqC8wVSR1V2UA,18,False,219,237,Science & Technology,21710.59895833333,11,5679073.239583332
UCuS_l8avjstaCz0Ts4PF1xw,19,False,164,183,People & Blogs,4560.518939393939,9,1937176.087121212
UCEUay3xyzUBmwmMbABe6QxQ,25,False,169,194,Autos & Vehicles,59276.43229166666,5,2675157.432291666
UCCxiUYqVZ7enHRFYQAKDV5A,26,False,158,184,People & Blogs,5436.8,1,68748.6
UC7FX3mdJ-zPjTMbxv-nCsGg,21,False,204,225,Howto & Style,183669.85416666663,0,52677468.09895834
UCvUlGNi9yo3EuQgr8CPt6fQ,22,False,176,198,People & Blogs,211399.375,0,18404823.0
UC_RXrVYPSEsJ8dL_JKCuQAA,8,True,225,233,Gaming,14709.891369047617,0,3690743.955357143
UC4w_tMnHl6sw5VD93tVymGw,9,True,181,190,Gaming,1292582.0,42,445055284.625
UCVEX7UpeFZyNcxOb1fZVmwg,8,True,138,146,People & Blogs,6664.625,2,695710.5
UCJvcAis0LDFkLXrKOOjrXgw,12,True,223,235,Comedy,100283.02651515152,0,5840520.4393939385
UC0L8ezJufSfJhB5zURoCzzA,17,False,186,203,Film and Animation,12294.444444444443,0,935007.4444444444
UCyd9zIVcgW1vHztBq47beRg,19,False,187,206,Howto & Style,13454.505208333336,0,1247063.078125
UCnRDXF4vbqtv0Y6umM00S3w,9,True,215,224,Science & Technology,11824.766666666665,0,1475854.0958333334
UC6NY68EiT1430CkWZJ7Yg7Q,17,False,139,156,Film and Animation,54448.125,0,8020895.375
UCC9y-CI1iKVs-1uRciN8sgQ,20,False,173,193,Music,10606.0,1,1615556.2
UCUH0Ek73AFT3yVCh80_b8dg,8,True,208,216,Gaming,34401.479166666664,0,5688028.807291668
UCr5B6krxNhZoe1bulRO-G-w,18,False,226,244,Film and Animation,26069.7,0,2851845.4
UCgnlRncZYGZuCLoEMr1ttYA,22,False,189,211,Education,12415.886904761905,0,4539588.405952381
UCkTR5UWy4b7zc_ghHnE6xNQ,10,True,203,213,Film and Animation,33452.375,0,28770746.625
UCv0e9AgH5L4LvyX97aihfaQ,10,True,123,133,Entertainment,19516.25,1,4158149.75
UC17fQJq7fXt9alpRFdvGqyA,11,True,199,210,Entertainment,6380.8663594470045,1,7604793.626728111
UCdotkb0P4Z8Q2lxgOrB95jA,12,True,214,226,Science & Technology,15781.09375,0,7350791.041666668
UC1O6nGbccGhl2akEVaSpKsA,20,False,162,182,Entertainment,163041.30729166663,1,57576686.60416666
UC1P6qzxQxF80MY9dez3Oquw,20,False,161,181,Gaming,9708.363636363636,1,3775652.727272727
UCkk-SVzIQkwd3F36nwtuuhQ,13,True,150,163,Science & Technology,38150.04166666666,1,23180280.88020833
UCZRmXJvh_N1OkcJcB4OjLrA,15,True,189,204,Comedy,48074.0,3,3154837.25
UCf-txoLAazuYiNVJqCV4Txg,34,False,170,204,Music,3249.458333333333,0,3246278.525
UCVwa5WpVkBXxZMosO89haVw,22,False,183,205,People & Blogs,13599.505208333336,0,9965426.411458334
UCpLNDpAc5N43NuxcvEJI_2A,15,True,110,125,Gaming,258916.0625,1,20457988.932291668
UCv5LDRk28VdghwYuMGMvbzg,32,False,172,204,Gaming,69.83680555555556,0,1474.0893523819009
UCjIjS5YEl5rDL2ZVCXXs_1Q,15,True,183,198,Entertainment,400964.0,3,18656742.5
UCA1XKkoUW5v2QV5nKwT5quQ,10,True,199,209,Music,532397.3697916665,0,204868557.109375
UCyiWcqhbvSpV9SfGo50NmjA,22,False,181,203,Gaming,78695.5,6,113698478.125
UCb2EYjrzI6WpNAmPZeihhag,19,False,228,247,Education,173617.625,17,82952338.5
UCZZvt_9EIoX4oyAk595DVOA,12,True,97,109,Gaming,9118.454545454546,5,1533470.9545454546
UC3EQkaMv67WpYTG0spl6z1Q,8,True,210,218,Entertainment,18645.55555555556,0,11124875.222222222
UCoStvdzbIhGkkCifH5bjNug,25,False,110,135,Entertainment,16020.234375,1,23580470.96354167
UCn91YEaTTjkAQo4mHqcJ4nA,8,True,119,127,Sports,24195.375,1,2114458.75
UCfHeijNn-JY0kKUq4bU_-qQ,9,True,174,183,People & Blogs,9399.0,1,1092483.25
UCXin9mVO-waS745U5tnSBXg,28,False,218,246,Entertainment,66575.125,3,5158248.375
UCbidO9aJEDNXZNTVZ6ReZ4g,14,True,200,214,Science & Technology,15935.763888888889,1,31781986.43518519
UCIS7QFkhRRyBpNryGS6K9gg,20,False,227,247,Science & Technology,12250.0,1,3021151.5
UChcYWdGGh7OMLjHTJLhCWTg,11,True,187,198,Howto & Style,10998.5,0,821272.0
UCfZ-WnILu42HXT-nZucdc9w,16,False,127,143,Entertainment,2239.7375,0,104189.6875
UCzTNeXPYqdKGCEx6lY8Ddjg,14,True,217,231,Gaming,52462.25462962963,4,16159589.796296297
UCoaiRxiXKCRmyLFq7A9JvXA,11,True,96,107,Sports,1162.5,0,232864.0
UCC3mhO8VKTbKuyeyqdNzTtw,29,False,186,215,Comedy,27979.875,3,9824487.875
UCABvRDBXTwFEuCnqCTSJWMQ,24,False,159,183,Film and Animation,1353.0,2,22551.25
UCrCzdjzB3drM2AzgU3Oizwg,21,False,203,224,Gaming,48989.42708333334,1,9773919.494791666
UCm3qYmpf_54pqD21FYATjEg,15,True,131,146,Music,24507.0,2,2613473.0
UCAAszizDDdScfqclAybLiEA,10,True,227,237,Howto & Style,2556284.125,1,306688848.875
UCL3XrA4SheRl6y0NsRhGjRA,27,False,154,181,Gaming,1613425.307291667,0,281762719.1614583
UCDwGNdkqYZWy0_pcmy7EYZw,16,False,219,235,Entertainment,9960.375,2,1552388.125
UCe4Fvh2fTP8jzEAXO1cQ8HA,25,False,211,236,People & Blogs,27097.35416666667,2,4717812.53125
UCPVKRxouxn8Z01pIvlb3Q8A,16,False,147,163,Music,4080.958333333334,0,1046421.3697916664
UCbdDw5mbJ6MvRt9Kj7mH2Vw,8,True,148,156,Gaming,15924.0,0,12759225.0
UCskgVbLDQugOoUNk2RpxQ7w,12,True,222,234,Gaming,121257.0,38,54372350.75
UCK1N1wWVuDy_rhdkeqfsH5Q,21,False,191,212,Gaming,496580.0,4,71893347.0
UCngaZ1FPifVLfOc8-5Bhj-w,18,False,199,217,Travel & Events,17433.699074074073,2,8212494.666666668
UCzoinqTgfEaQsKFFi9Tdmkg,16,False,229,245,Music,38196.46296296296,0,2423864.611111111
UCQ0IAkWrkZi_UPhV-JFUFDA,14,True,193,207,Entertainment,75822.0,0,6902421.0
UCMQidj0faOtfaZUJkwULHOw,11,True,130,141,Sports,10860.333333333334,1,715701.0
UCNPoDw8oo4t-6eVgfZBXusg,13,True,222,235,Gaming,9492.807291666666,20,447896.72916666674
UC_-HWQDxWNqEimlma9cJoIA,14,True,181,195,Entertainment,331230.25,0,80389658.25
UClIZj87zqiLLiOooY8T2kyw,16,False,193,209,Entertainment,41393.25,0,1756216.75
UCajFsJ74oE4zt3sPkOP_81g,14,True,160,174,Sports,296773.80208333326,0,33911318.786458336
UCyhsnTBT5S1bfPtFI4Xx_LQ,20,False,223,243,People & Blogs,21292.125,0,1655725.875
UCrfKs1Lm9hV_YBo0SHf2IBA,13,True,193,206,Howto & Style,3551.651785714286,0,497381.318452381
UCWmlRLAOpx9f1t_cVkBx8-g,19,False,184,203,Science & Technology,67577.25,0,55141892.25
UCvVESp2eb_CnFQea4iHZCWw,26,False,123,149,Travel & Events,13710.625,3,4504668.125
UCWrxBQQWZbQKYS69bUJJjIg,12,True,98,110,People & Blogs,50862.46354166666,0,5204286.84375
UC5K6jrnNo9tFj4xnYwwcwGA,13,True,227,240,People & Blogs,10711.92857142857,1,382359.0
UCy9NtkOGPJ7_mUbhpDpnGiA,9,True,229,238,People & Blogs,90776.25,0,3404942.75
UCUQv4x2fZalwqB5dh_8DsmQ,21,False,147,168,People & Blogs,176421.06770833337,6,11203787.916666666
UCOuxHKFOuBfixqZMfebj7Yw,13,True,223,236,Music,10583.6,0,2244437.6
UCrGhMnaqiLVuatxj_lsr9EQ,12,True,225,237,Science & Technology,262131.5,1,95069273.5
UCkM3BNrD_qHu2rApxVdKO1A,18,False,151,169,Nonprofits & Activism,12752.111111111111,0,10403646.24074074
UCfpmac3fD8qFsE3360Ib7XA,35,False,179,214,Howto & Style,36864.05729166666,0,8410815.302083334
UCcGZlDoqUE_U6uscwIivUaw,10,True,123,133,Gaming,124.22222222222224,0,10457.888888888889
UCQigg3omlwbls_VGGeut9YA,10,True,147,157,Howto & Style,9442.979166666666,2,1542045.494791667
UCoygztTvJh4qvJ5ONI_MVyQ,52,False,189,241,Entertainment,35896.213541666664,4,3169627.572916666
UCjkGbQhp9L7wTRQKZk0HRQA,22,False,132,154,Music,1490.75,0,226082.125
UCRP16YrDPOCkXCtZQveKRRg,17,False,202,219,Gaming,20005.0625,1,273085.13020833326
UCqcucjEPADIYtyfrZerMB0Q,13,True,173,186,People & Blogs,29800.625,14,2057190.875
UC3jOd7GUMhpgJRBhiLzuLsg,19,False,171,190,Music,14639621.0,2,40082625.0
UCsG6WXauJUIuyfulmZ_M_rw,16,False,122,138,Howto & Style,12980.0,3,4055639.125
UC7FP6UyeIEiqvrvpw8nFRnw,8,True,190,198,People & Blogs,664863.125,1,82141120.0
UCc_7Ma93pG8KTZOr_cw002w,9,True,150,159,People & Blogs,13746.375,0,3301981.875
UCcOCpJNG2hR0wohtBVdeshA,8,True,199,207,Gaming,67565.67708333331,1,30350418.515625
UCprgXS1VcxyAfFvQXZTjfdA,18,False,141,159,Music,40859.0,0,15698414.5
UCdqa_gsHL49p65E3IXHLUew,21,False,190,211,Music,12064.325231481482,0,1520881.5324074074
UC3C1RJICPUDCWsFHzSbAoxA,32,False,175,207,People & Blogs,6825.0625,2,3806076.723958334
UC_SN80_V2GymyCWM2oTYTeg,8,True,225,233,Science & Technology,211963.375,2,47101834.25
UCqwFAnBen4DNJTzQ09uC11w,20,False,189,209,People & Blogs,10013.95325203252,3,504582.3556910569
UCyfZa7upCVgIBqcBI11rPVw,9,True,126,135,Gaming,23606.0,152,27834299.09375
UC_1mUCXQTM1n9ISBUPzyD1w,29,False,203,232,People & Blogs,20762.19270833333,0,7854901.552083332
UCPXXG0mMXuNopVsb_9xoJDA,20,False,157,177,Entertainment,2687.0729166666665,0,184057.86979166663
UClU-RU68JTh_nltAZpegMaQ,10,True,221,231,Sports,9417.518324607328,0,4074846.8638743456
UCQidjUAqs1C4JdP_TuylBGQ,9,True,199,208,Gaming,115437.52083333331,0,34069592.78125
UCfvSURnD8ibefcs1VRfQjCQ,9,True,79,88,Film and Animation,4333.0625,0,4315786.317708333
UCs9TNFyd4YUhxTPv_5fApzg,9,True,156,165,Howto & Style,10437.170454545454,4,699935.1590909091
UC7W6hJw94TGJKbBK8-hb6rA,15,True,92,107,Travel & Events,325.2447916666667,0,109352.359375
UC9JV7Yg-VMPfnZPSlBKMEMw,16,False,127,143,Gaming,89888.375,0,4920316.375
UCwE3ChiNMuCEYF50DDWA2WQ,22,False,176,198,People & Blogs,30057.0,0,1334019.875
